timestamp_seconds,vehicle_count,tracked_vehicle_count,moving_vehicle_count,slow_vehicle_count,stopped_vehicle_count,moving_vehicle_percentage,slow_vehicle_percentage,stopped_vehicle_percentage,average_pixel_speed,median_pixel_speed,vehicle_density_score,vehicle_density_proxy,movement_congestion_score,vision_congestion_score,camera_congestion,traffic_state,camera_traffic_state
95.429,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
96.43,0,2,0,1,1,0.0,50.0,50.0,2.9232517259539383,2.9232517259539383,0.0,0.0,55.0,33.0,44.0,MODERATE,MODERATE
96.597,1,1,1,0,0,100.0,0.0,0.0,38.342061301996,38.342061301996,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
97.097,2,1,0,0,1,0.0,0.0,100.0,0.0,0.0,9.523809523809524,11.11,80.0,51.80952380952381,65.9,MODERATE,HIGH
97.264,2,1,1,0,0,100.0,0.0,0.0,81.44593119003183,81.44593119003183,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
97.431,2,1,1,0,0,100.0,0.0,0.0,97.75345938511587,97.75345938511587,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
97.597,2,1,1,0,0,100.0,0.0,0.0,105.42168674698998,105.42168674698998,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
97.764,2,1,1,0,0,100.0,0.0,0.0,129.57535933162993,129.57535933162993,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
97.931,1,2,2,0,0,100.0,0.0,0.0,79.98801700448499,79.98801700448499,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
98.098,1,2,2,0,0,100.0,0.0,0.0,116.01690498240484,116.01690498240484,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
98.265,1,2,1,0,1,50.0,0.0,50.0,113.86105910063614,113.86105910063614,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
98.432,1,2,1,0,1,50.0,0.0,50.0,53.91300330948783,53.91300330948783,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
98.599,14,1,1,0,0,100.0,0.0,0.0,95.9953265980913,95.9953265980913,66.66666666666666,77.78,0.0,26.666666666666664,13.33,LOW,LOW
98.765,16,1,1,0,0,100.0,0.0,0.0,111.44578313253226,111.44578313253226,76.19047619047619,88.89,0.0,30.47619047619048,15.24,MODERATE,LOW
98.932,1,1,1,0,0,100.0,0.0,0.0,107.82600661897564,107.82600661897564,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
99.099,1,1,1,0,0,100.0,0.0,0.0,87.28969902462941,87.28969902462941,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
99.766,1,2,0,0,2,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
99.933,1,1,1,0,0,100.0,0.0,0.0,128.77732435692434,128.77732435692434,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.1,1,1,1,0,0,100.0,0.0,0.0,146.73713478854816,146.73713478854816,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.267,1,1,1,0,0,100.0,0.0,0.0,140.71856287425015,140.71856287425015,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.434,1,1,1,0,0,100.0,0.0,0.0,125.7841409437114,125.7841409437114,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.6,1,1,1,0,0,100.0,0.0,0.0,132.56434388352898,132.56434388352898,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.767,1,1,1,0,0,100.0,0.0,0.0,113.77245508981927,113.77245508981927,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
100.934,1,1,1,0,0,100.0,0.0,0.0,104.8331820359966,104.8331820359966,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
101.101,9,1,1,0,0,100.0,0.0,0.0,72.4154887571719,72.4154887571719,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
101.268,0,2,1,1,0,50.0,50.0,0.0,51.47281925361758,51.47281925361758,0.0,0.0,15.0,9.0,12.0,LOW,LOW
101.435,0,2,2,0,0,100.0,0.0,0.0,65.13784333390848,65.13784333390848,0.0,0.0,0.0,0.0,0.0,LOW,LOW
101.602,0,2,2,0,0,100.0,0.0,0.0,66.05480808008636,66.05480808008636,0.0,0.0,0.0,0.0,0.0,LOW,LOW
101.768,0,1,1,0,0,100.0,0.0,0.0,60.31621805572642,60.31621805572642,0.0,0.0,0.0,0.0,0.0,LOW,LOW
101.935,0,1,1,0,0,100.0,0.0,0.0,56.964962845629536,56.964962845629536,0.0,0.0,0.0,0.0,0.0,LOW,LOW
103.77,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
103.937,2,1,1,0,0,100.0,0.0,0.0,85.63083620404164,85.63083620404164,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
104.104,2,2,1,0,1,50.0,0.0,50.0,49.42387430903898,49.42387430903898,9.523809523809524,11.11,40.0,27.80952380952381,33.9,LOW,MODERATE
104.271,2,2,2,0,0,100.0,0.0,0.0,89.33286755946139,89.33286755946139,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
104.438,2,2,2,0,0,100.0,0.0,0.0,111.826215692347,111.826215692347,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
104.605,2,2,2,0,0,100.0,0.0,0.0,132.03644283058983,132.03644283058983,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
104.771,2,2,2,0,0,100.0,0.0,0.0,138.9775043277356,138.9775043277356,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
104.938,2,2,2,0,0,100.0,0.0,0.0,175.65036647272558,175.65036647272558,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
105.272,1,1,1,0,0,100.0,0.0,0.0,107.1379481142678,107.1379481142678,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
105.772,12,1,0,0,1,0.0,0.0,100.0,0.0,0.0,57.14285714285714,66.67,80.0,70.85714285714286,75.43,HIGH,SEVERE
107.107,10,1,0,0,1,0.0,0.0,100.0,0.0,0.0,47.61904761904761,55.56,80.0,67.04761904761905,73.52,HIGH,HIGH
107.274,11,1,1,0,0,100.0,0.0,0.0,80.8937490185998,80.8937490185998,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
107.441,3,2,1,0,1,50.0,0.0,50.0,41.62107417502309,41.62107417502309,14.285714285714285,16.67,40.0,29.714285714285715,34.86,LOW,MODERATE
107.608,4,1,1,0,0,100.0,0.0,0.0,72.10535675923461,72.10535675923461,19.047619047619047,22.22,0.0,7.6190476190476195,3.81,LOW,LOW
107.774,1,1,1,0,0,100.0,0.0,0.0,70.5745452642181,70.5745452642181,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
107.941,2,1,1,0,0,100.0,0.0,0.0,50.81006810921251,50.81006810921251,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
108.108,3,1,1,0,0,100.0,0.0,0.0,44.91017964071813,44.91017964071813,14.285714285714285,16.67,0.0,5.714285714285714,2.86,LOW,LOW
108.275,6,1,1,0,0,100.0,0.0,0.0,38.34206130199274,38.34206130199274,28.57142857142857,33.33,0.0,11.428571428571429,5.71,LOW,LOW
108.442,5,1,1,0,0,100.0,0.0,0.0,48.73898382066149,48.73898382066149,23.809523809523807,27.78,0.0,9.523809523809524,4.76,LOW,LOW
108.609,0,2,1,0,1,50.0,0.0,50.0,24.552723752779297,24.552723752779297,0.0,0.0,40.0,24.0,32.0,LOW,MODERATE
108.775,5,2,2,0,0,100.0,0.0,0.0,73.27522262427006,73.27522262427006,23.809523809523807,27.78,0.0,9.523809523809524,4.76,LOW,LOW
108.942,5,1,1,0,0,100.0,0.0,0.0,137.62688544385716,137.62688544385716,23.809523809523807,27.78,0.0,9.523809523809524,4.76,LOW,LOW
109.109,0,1,1,0,0,100.0,0.0,0.0,176.03670174956838,176.03670174956838,0.0,0.0,0.0,0.0,0.0,LOW,LOW
109.276,0,1,1,0,0,100.0,0.0,0.0,212.38500420321,212.38500420321,0.0,0.0,0.0,0.0,0.0,LOW,LOW
110.277,0,1,1,0,0,100.0,0.0,0.0,95.42943643627729,95.42943643627729,0.0,0.0,0.0,0.0,0.0,LOW,LOW
110.777,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
110.944,7,1,1,0,0,100.0,0.0,0.0,70.08802341748212,70.08802341748212,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
112.112,7,1,0,0,1,0.0,0.0,100.0,0.0,0.0,33.33333333333333,38.89,80.0,61.33333333333333,70.67,HIGH,HIGH
113.113,5,1,0,0,1,0.0,0.0,100.0,0.0,0.0,23.809523809523807,27.78,80.0,57.523809523809526,68.76,HIGH,HIGH
113.28,6,1,1,0,0,100.0,0.0,0.0,15.26652548979861,15.26652548979861,28.57142857142857,33.33,0.0,11.428571428571429,5.71,LOW,LOW
113.447,0,1,1,0,0,100.0,0.0,0.0,17.964071856287255,17.964071856287255,0.0,0.0,0.0,0.0,0.0,LOW,LOW
113.78,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
117.618,0,1,0,0,1,0.0,0.0,100.0,1.4091524005200606,1.4091524005200606,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
118.618,0,1,0,0,1,0.0,0.0,100.0,1.5811388300841898,1.5811388300841898,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
121.955,0,2,0,0,2,0.0,0.0,100.0,0.8768879165957157,0.8768879165957157,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
122.122,0,1,1,0,0,100.0,0.0,0.0,50.1887862701798,50.1887862701798,0.0,0.0,0.0,0.0,0.0,LOW,LOW
124.458,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
124.624,1,1,1,0,0,100.0,0.0,0.0,91.80572683209918,91.80572683209918,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
124.791,1,1,1,0,0,100.0,0.0,0.0,100.06452076088767,100.06452076088767,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
124.958,1,1,1,0,0,100.0,0.0,0.0,79.1008671474418,79.1008671474418,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
125.125,1,1,1,0,0,100.0,0.0,0.0,63.65356774092544,63.65356774092544,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
125.292,1,1,1,0,0,100.0,0.0,0.0,59.27841279408126,59.27841279408126,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
125.459,1,1,1,0,0,100.0,0.0,0.0,49.105447505558594,49.105447505558594,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
125.792,1,1,0,0,1,0.0,0.0,100.0,0.9486721252645964,0.9486721252645964,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
128.462,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
128.629,1,1,1,0,0,100.0,0.0,0.0,237.453653399978,237.453653399978,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
129.129,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
129.296,1,1,1,0,0,100.0,0.0,0.0,380.2866678300479,380.2866678300479,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
129.463,1,1,1,0,0,100.0,0.0,0.0,371.16089143261286,371.16089143261286,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
129.63,1,1,1,0,0,100.0,0.0,0.0,299.19154336177854,299.19154336177854,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
129.796,1,1,1,0,0,100.0,0.0,0.0,261.0943726839729,261.0943726839729,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
129.963,1,1,1,0,0,100.0,0.0,0.0,214.10849315905327,214.10849315905327,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
130.13,1,1,1,0,0,100.0,0.0,0.0,191.2890161073429,191.2890161073429,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
130.297,1,2,1,0,1,50.0,0.0,50.0,77.16481418478892,77.16481418478892,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
130.464,2,2,1,0,1,50.0,0.0,50.0,75.34736837030736,75.34736837030736,9.523809523809524,11.11,40.0,27.80952380952381,33.9,LOW,MODERATE
130.631,2,1,1,0,0,100.0,0.0,0.0,117.41719491693048,117.41719491693048,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
130.797,1,1,1,0,0,100.0,0.0,0.0,132.56434388352898,132.56434388352898,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
131.131,10,1,0,1,0,0.0,100.0,0.0,2.9976019184652163,2.9976019184652163,47.61904761904761,55.56,30.0,37.04761904761905,33.52,MODERATE,MODERATE
131.298,12,1,1,0,0,100.0,0.0,0.0,37.03388286482893,37.03388286482893,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
132.799,11,1,0,0,1,0.0,0.0,100.0,0.0,0.0,52.38095238095239,61.11,80.0,68.95238095238096,74.48,HIGH,HIGH
132.966,10,1,1,0,0,100.0,0.0,0.0,36.54657369980116,36.54657369980116,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
133.467,11,2,0,0,2,0.0,0.0,100.0,0.0,0.0,52.38095238095239,61.11,80.0,68.95238095238096,74.48,HIGH,HIGH
133.633,11,1,1,0,0,100.0,0.0,0.0,66.05937409476425,66.05937409476425,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
133.8,10,1,1,0,0,100.0,0.0,0.0,94.67897186132782,94.67897186132782,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
133.967,10,1,1,0,0,100.0,0.0,0.0,104.79041916167564,104.79041916167564,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
134.134,11,1,1,0,0,100.0,0.0,0.0,114.6358665813157,114.6358665813157,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
134.301,16,2,1,1,0,50.0,50.0,0.0,76.09550693456178,76.09550693456178,76.19047619047619,88.89,15.0,39.47619047619048,27.24,MODERATE,LOW
134.468,13,1,1,0,0,100.0,0.0,0.0,177.2546121630604,177.2546121630604,61.90476190476191,72.22,0.0,24.761904761904763,12.38,LOW,LOW
134.635,13,2,2,0,0,100.0,0.0,0.0,121.29608000051547,121.29608000051547,61.90476190476191,72.22,0.0,24.761904761904763,12.38,LOW,LOW
134.801,12,1,1,0,0,100.0,0.0,0.0,48.286805849041286,48.286805849041286,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
136.637,16,1,0,1,0,0.0,100.0,0.0,2.7772437437869004,2.7772437437869004,76.19047619047619,88.89,30.0,48.47619047619048,39.24,MODERATE,MODERATE
136.803,17,1,1,0,0,100.0,0.0,0.0,90.41163264942122,90.41163264942122,80.95238095238095,94.44,0.0,32.38095238095238,16.19,MODERATE,LOW
137.137,14,1,0,0,1,0.0,0.0,100.0,0.0,0.0,66.66666666666666,77.78,80.0,74.66666666666666,77.33,HIGH,SEVERE
137.304,14,1,1,0,0,100.0,0.0,0.0,50.898203592813886,50.898203592813886,66.66666666666666,77.78,0.0,26.666666666666664,13.33,LOW,LOW
138.472,18,1,0,0,1,0.0,0.0,100.0,0.0,0.0,85.71428571428571,100.0,80.0,82.28571428571428,81.14,SEVERE,SEVERE
138.638,1,1,1,0,0,100.0,0.0,0.0,109.92944331864464,109.92944331864464,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
138.805,1,1,1,0,0,100.0,0.0,0.0,159.1339193523136,159.1339193523136,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
138.972,0,1,1,0,0,100.0,0.0,0.0,174.21959911348523,174.21959911348523,0.0,0.0,0.0,0.0,0.0,LOW,LOW
139.139,0,1,1,0,0,100.0,0.0,0.0,192.38711169361903,192.38711169361903,0.0,0.0,0.0,0.0,0.0,LOW,LOW
139.306,1,1,1,0,0,100.0,0.0,0.0,216.833449802392,216.833449802392,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
139.473,1,1,1,0,0,100.0,0.0,0.0,258.6140128542724,258.6140128542724,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
139.639,12,1,1,0,0,100.0,0.0,0.0,290.5494816832991,290.5494816832991,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
139.806,11,1,1,0,0,100.0,0.0,0.0,372.08956398014055,372.08956398014055,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
139.973,12,1,1,0,0,100.0,0.0,0.0,445.947003136753,445.947003136753,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
140.14,11,1,1,0,0,100.0,0.0,0.0,385.7049800045629,385.7049800045629,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
140.307,11,1,1,0,0,100.0,0.0,0.0,242.3855646468132,242.3855646468132,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
140.474,10,1,1,0,0,100.0,0.0,0.0,156.29201360644387,156.29201360644387,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
140.641,12,1,1,0,0,100.0,0.0,0.0,205.3682711334413,205.3682711334413,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
141.975,12,1,0,0,1,0.0,0.0,100.0,0.0,0.0,57.14285714285714,66.67,80.0,70.85714285714286,75.43,HIGH,SEVERE
142.142,12,1,0,0,1,0.0,0.0,100.0,0.0,0.0,57.14285714285714,66.67,80.0,70.85714285714286,75.43,HIGH,SEVERE
143.31,13,1,0,0,1,0.0,0.0,100.0,0.0,0.0,61.90476190476191,72.22,80.0,72.76190476190476,76.38,HIGH,SEVERE
143.477,11,1,1,0,0,100.0,0.0,0.0,32.38519109698164,32.38519109698164,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
143.643,10,1,1,0,0,100.0,0.0,0.0,56.83121163889629,56.83121163889629,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
143.81,9,2,1,1,0,50.0,50.0,0.0,37.215439321740526,37.215439321740526,42.85714285714285,50.0,15.0,26.142857142857142,20.57,LOW,LOW
143.977,12,1,1,0,0,100.0,0.0,0.0,73.94664092951108,73.94664092951108,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
144.144,13,1,1,0,0,100.0,0.0,0.0,76.50857688132045,76.50857688132045,61.90476190476191,72.22,0.0,24.761904761904763,12.38,LOW,LOW
144.311,8,1,1,0,0,100.0,0.0,0.0,88.86719808177058,88.86719808177058,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
144.478,10,1,1,0,0,100.0,0.0,0.0,107.95063698993876,107.95063698993876,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
144.644,1,2,2,0,0,100.0,0.0,0.0,70.88518148524973,70.88518148524973,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
144.811,15,2,2,0,0,100.0,0.0,0.0,104.29596367413764,104.29596367413764,71.42857142857143,83.33,0.0,28.571428571428573,14.29,LOW,LOW
144.978,11,1,0,0,1,0.0,0.0,100.0,0.0,0.0,52.38095238095239,61.11,80.0,68.95238095238096,74.48,HIGH,HIGH
145.812,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
145.979,1,1,0,1,0,0.0,100.0,0.0,7.802447228677939,7.802447228677939,4.761904761904762,5.56,30.0,19.904761904761905,24.95,LOW,LOW
146.146,1,2,1,0,1,50.0,0.0,50.0,26.18690970739328,26.18690970739328,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
146.48,1,2,0,1,1,0.0,50.0,50.0,3.3258842587140127,3.3258842587140127,4.761904761904762,5.56,55.0,34.904761904761905,44.95,MODERATE,MODERATE
149.149,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
149.316,0,1,1,0,0,100.0,0.0,0.0,52.96947908070049,52.96947908070049,0.0,0.0,0.0,0.0,0.0,LOW,LOW
149.483,0,1,1,0,0,100.0,0.0,0.0,55.044240451646886,55.044240451646886,0.0,0.0,0.0,0.0,0.0,LOW,LOW
149.649,0,2,1,0,1,50.0,0.0,50.0,28.929778181173063,28.929778181173063,0.0,0.0,40.0,24.0,32.0,LOW,MODERATE
149.816,0,2,2,0,0,100.0,0.0,0.0,74.59806376138872,74.59806376138872,0.0,0.0,0.0,0.0,0.0,LOW,LOW
149.983,0,2,2,0,0,100.0,0.0,0.0,93.42699990371108,93.42699990371108,0.0,0.0,0.0,0.0,0.0,LOW,LOW
150.15,0,2,2,0,0,100.0,0.0,0.0,100.7010309959773,100.7010309959773,0.0,0.0,0.0,0.0,0.0,LOW,LOW
150.317,0,2,2,0,0,100.0,0.0,0.0,112.59438656264528,112.59438656264528,0.0,0.0,0.0,0.0,0.0,LOW,LOW
